# coordinating_conjunction, numeral, determiner, existencial, subordinatingConjunction, adjective, comparativeAdjective, superlativeAdjective, ordinalAdjective_or_numeral, modalAuxiliary, singular_or_massCommun_noun, pluralCommonNoun, preposition, participle, predeterminer, genitiveMarker, personalPronoun, possessivePronoun, adverb, comparativeAdverb, superlativeAdverbs, preposition_or_infinitive, n_verb_baseForm, n_verb_pastTense, n_verb_gerund, n_verb_pastParticiple, n_verb_thirdPersonSingPresent, n_whDeterminer, n_whAdverb, whPronoun, avaliacao
11,1,30,1,4,24,2,0,5,5,53,16,31,4,0,11,6,0,15,1,0,10,6,9,1,4,5,0,2,4,250
10,3,33,3,15,19,2,0,4,7,77,30,48,4,1,19,13,2,12,2,0,15,11,6,4,4,9,0,3,12,0
13,0,18,1,15,9,2,0,0,4,36,16,21,3,0,7,22,1,10,0,0,20,16,0,3,3,10,0,2,8,600
8,0,27,0,11,19,0,0,0,0,48,20,26,6,1,9,20,0,15,0,0,8,4,0,0,6,11,0,1,10,250
10,2,49,4,21,25,2,0,2,8,95,21,55,5,0,21,25,5,29,1,0,19,13,2,5,5,28,0,7,23,750
8,3,35,3,16,14,0,0,3,6,75,29,43,1,2,15,10,4,20,1,0,18,10,0,2,1,10,0,1,9,750
9,0,14,3,6,14,1,0,0,6,47,15,36,8,0,8,18,0,12,2,0,15,5,1,2,8,14,0,2,5,150
3,1,20,0,3,9,0,0,1,5,46,11,35,5,0,11,10,0,9,1,0,14,6,1,3,5,6,0,3,4,350
22,5,65,5,16,18,0,0,6,10,93,26,47,5,2,18,16,2,36,1,0,22,13,1,6,5,33,0,5,13,650
6,0,51,1,14,26,1,0,0,4,86,23,39,5,0,18,6,1,25,1,0,21,20,0,9,5,19,0,2,3,450
5,0,31,1,8,16,3,0,1,1,56,15,35,6,1,16,21,4,17,5,0,14,5,3,1,6,9,0,3,14,400
15,1,32,0,7,26,2,0,3,4,65,24,44,9,1,20,15,8,22,2,0,18,11,0,3,9,11,0,1,9,700
15,1,20,1,9,27,3,0,1,5,58,21,37,10,1,15,8,1,20,2,0,16,9,0,3,10,11,0,4,4,1000
12,0,32,2,14,15,1,0,0,4,38,12,17,2,2,7,34,5,14,4,0,17,17,2,5,2,9,0,1,15,250
7,2,24,2,5,6,0,0,3,6,40,13,21,1,0,14,6,1,12,0,0,10,7,7,1,1,9,0,2,3,400
14,0,42,0,18,16,1,0,0,7,83,14,52,2,0,22,25,3,25,2,0,25,20,0,2,2,26,0,3,16,850
13,1,23,5,7,20,0,0,1,13,38,14,20,1,2,6,13,2,11,0,0,18,17,0,2,1,13,0,3,7,550
6,1,24,2,9,25,4,0,1,3,53,13,35,3,0,13,6,1,17,5,0,11,5,3,2,3,11,0,3,3,250
18,4,54,8,28,17,6,0,4,24,79,17,33,6,3,13,26,3,46,11,0,48,41,5,4,6,20,0,2,18,300
15,0,26,2,14,12,1,0,0,5,58,25,33,5,2,15,12,6,14,0,0,19,13,0,6,5,9,0,2,8,500
8,5,30,2,4,16,4,0,5,4,50,10,31,4,1,11,17,1,17,5,0,4,3,0,2,4,17,0,4,10,400
6,6,31,0,2,23,2,0,6,1,70,23,41,3,0,21,13,1,8,1,0,16,7,0,5,3,13,0,5,4,400
10,0,29,5,7,22,1,0,0,5,66,19,43,0,0,12,5,1,20,2,0,25,14,1,5,0,14,0,1,1,250
13,1,46,3,15,28,0,0,1,11,90,30,58,12,3,18,26,6,10,2,0,25,12,1,2,13,16,0,2,19,550
6,1,26,5,7,10,0,0,1,7,56,20,34,1,2,18,11,3,13,1,0,16,8,3,1,1,19,0,4,9,250
9,0,29,6,10,9,2,0,0,10,43,18,24,7,5,10,26,4,7,1,0,13,9,1,2,8,12,0,2,10,400
16,2,39,5,18,21,4,0,2,12,55,19,28,4,1,8,29,2,23,7,0,20,17,0,3,4,26,0,2,17,500
10,2,33,2,12,11,1,0,2,4,50,19,28,3,1,8,27,5,12,2,0,12,9,0,4,3,14,0,4,15,800
4,0,12,2,0,8,0,0,0,3,28,13,15,4,0,5,4,0,7,0,0,3,1,0,0,4,5,0,0,2,250
11,2,34,3,13,20,3,0,2,5,77,24,53,4,0,19,20,1,17,2,0,16,10,1,1,4,19,0,2,13,500
12,0,33,4,10,37,2,0,3,6,85,39,56,2,0,23,23,0,25,2,0,10,9,4,5,4,11,0,5,16,250
10,0,46,4,5,32,1,0,0,3,74,28,55,6,1,15,13,5,31,1,0,17,4,1,2,6,11,0,4,10,300
13,0,43,2,7,16,0,0,1,5,94,37,70,12,2,26,11,3,10,0,0,22,11,3,1,12,12,0,5,4,300
21,1,60,6,18,20,1,0,1,9,99,36,48,9,10,13,14,7,23,2,0,26,22,0,5,9,27,0,2,11,500
7,3,39,2,8,24,1,0,3,4,70,25,46,8,0,19,7,0,17,1,0,16,9,3,1,8,7,0,5,5,700
13,2,29,1,6,19,2,0,2,5,58,16,32,13,0,15,6,1,11,0,0,11,8,0,2,13,20,0,4,9,600
10,2,28,1,9,15,2,0,4,5,72,21,42,8,0,13,10,0,20,2,0,10,7,2,3,8,14,0,5,5,500
7,1,45,1,21,32,4,0,1,9,86,29,42,11,3,19,14,2,24,5,0,24,20,0,3,12,18,0,4,10,700
13,1,34,3,16,15,0,0,1,7,62,16,51,10,2,17,30,4,18,0,0,26,14,2,4,10,10,0,3,14,500
10,3,40,5,14,27,1,0,3,7,68,13,36,4,0,11,22,2,26,4,0,15,9,4,0,4,29,0,0,15,600
9,3,37,3,10,15,1,0,3,4,86,41,57,9,0,25,20,1,15,0,0,14,6,3,5,9,13,0,6,14,600
13,1,53,5,14,20,0,0,1,7,68,21,34,6,9,11,21,8,16,0,0,32,22,0,3,6,24,0,2,9,650
7,1,20,0,5,7,0,0,1,1,45,19,29,7,0,9,4,0,6,0,0,7,4,1,2,7,10,0,5,4,150
13,3,38,3,8,19,3,0,4,7,70,26,36,4,0,14,8,3,22,2,0,21,9,4,3,4,7,0,3,7,600
7,2,17,7,13,13,1,0,2,11,52,10,28,5,0,16,14,0,19,1,0,10,8,5,0,5,17,0,2,11,400
8,0,45,1,11,25,5,0,0,6,84,21,48,6,2,13,14,1,23,2,0,28,11,0,0,6,12,0,4,6,550
17,4,60,3,15,27,2,0,4,3,92,39,59,9,2,23,27,6,30,3,0,22,14,11,4,9,15,0,5,19,900
8,1,35,0,7,9,2,0,1,2,66,27,35,3,2,11,10,0,7,3,0,19,10,0,0,3,9,0,0,4,250
8,3,29,0,10,22,1,0,3,2,65,21,49,2,1,21,7,1,12,3,0,25,13,0,2,2,8,0,1,7,200
14,2,26,1,3,25,0,0,2,6,69,37,56,7,0,23,14,1,15,3,0,17,9,0,9,7,4,0,3,7,1000
9,1,34,2,13,16,1,0,1,2,55,24,29,3,2,14,20,1,22,2,0,23,18,3,3,3,11,0,2,11,300
12,2,35,4,17,10,0,0,2,8,61,12,30,10,1,13,11,3,10,0,0,19,14,1,4,10,18,0,2,11,800
7,0,22,0,5,15,1,0,1,0,51,21,37,4,0,12,8,0,12,1,0,14,3,0,2,4,6,0,2,5,550
8,1,34,3,10,19,1,0,1,6,43,8,25,0,4,9,6,3,9,2,0,14,11,0,0,0,15,0,2,8,400
8,3,28,2,9,18,2,0,4,2,44,11,25,3,0,8,10,3,10,1,0,15,9,0,2,3,15,0,0,8,350
7,0,29,7,12,15,0,0,1,9,50,21,27,2,2,11,13,3,25,1,0,16,9,2,2,2,11,1,5,9,600
10,0,33,0,10,27,1,0,0,1,55,28,35,8,0,12,7,4,7,0,0,6,3,3,1,8,5,0,2,9,800
14,2,32,2,21,15,1,0,2,10,67,20,34,5,2,18,28,7,22,3,0,17,14,8,9,5,14,0,3,19,500
16,0,51,6,30,22,1,0,0,11,82,11,45,4,0,25,14,5,23,0,0,36,31,1,5,4,19,0,3,20,650
12,0,33,0,17,18,1,0,0,4,62,25,27,10,0,10,20,1,19,2,0,19,13,3,5,10,10,0,1,12,600
10,0,28,2,9,20,3,0,1,2,63,29,40,2,1,19,12,4,15,0,0,15,8,0,2,2,9,0,4,9,350
8,1,52,4,14,33,1,0,2,9,102,20,77,12,0,31,20,5,17,2,0,17,7,3,5,12,22,0,5,14,300
12,2,49,1,14,19,1,0,2,4,73,17,38,11,1,17,14,3,25,3,0,17,13,4,7,11,21,0,2,8,150
13,1,20,2,8,12,2,0,3,8,55,23,29,1,1,14,9,5,4,1,0,14,8,2,4,1,5,0,3,7,600
3,1,22,1,8,10,2,0,1,5,49,16,31,4,0,14,13,0,9,4,0,16,13,0,1,4,9,0,3,6,650
16,0,27,2,5,15,1,0,0,1,79,23,41,2,0,26,11,2,13,2,0,14,6,4,2,2,6,0,1,7,450
14,0,44,3,11,12,0,0,0,9,67,12,39,7,1,17,21,1,11,1,0,25,16,0,5,7,24,0,4,10,150
12,1,34,1,8,15,1,0,1,6,55,11,30,8,2,13,24,6,12,0,0,16,9,3,1,8,20,0,0,14,400
10,2,35,3,11,23,2,0,4,5,69,27,44,2,1,22,27,7,19,2,0,15,13,0,3,2,17,0,0,10,400
9,2,22,1,5,18,0,0,2,4,46,14,27,2,1,10,10,1,6,1,0,10,3,0,2,2,7,0,4,6,600
12,0,37,2,13,23,2,0,0,5,75,22,48,10,1,17,16,2,20,2,0,22,11,1,0,10,19,0,3,15,700
4,3,21,2,10,11,1,0,3,5,43,15,30,6,0,15,15,2,14,2,0,11,6,2,3,7,8,0,4,3,0
11,1,32,4,4,15,2,0,1,6,52,18,29,7,4,6,17,2,12,2,0,12,7,1,1,7,16,0,0,4,0
12,5,44,2,10,40,4,0,6,4,103,30,74,5,1,27,8,4,25,3,0,24,11,5,4,5,18,0,3,9,900
7,0,19,3,11,7,0,0,1,3,41,11,18,3,0,11,7,0,20,3,0,11,8,0,1,3,8,0,1,6,300
7,2,26,0,4,15,2,0,2,1,56,16,34,3,1,11,4,1,16,2,0,15,5,2,3,3,6,0,1,4,300
12,0,48,0,14,25,2,0,0,7,90,31,51,5,3,20,13,4,19,4,0,27,17,0,2,5,10,0,8,7,650
17,3,36,2,11,23,1,0,5,4,65,13,33,7,1,15,8,4,8,1,0,12,9,6,0,7,11,0,1,9,250
4,0,22,2,8,18,5,0,1,4,50,20,24,3,0,9,5,0,9,3,0,8,3,0,10,3,3,0,0,5,200
7,1,25,1,6,17,2,0,1,4,45,6,23,5,1,9,13,1,15,0,0,12,8,0,2,5,12,0,4,7,750
7,15,39,4,12,28,3,0,15,7,90,25,73,7,0,31,18,2,27,1,0,21,12,3,2,7,16,0,4,4,900
7,1,32,0,7,20,0,0,2,6,51,10,30,10,1,10,16,1,18,1,0,18,12,1,6,10,19,0,3,7,750
5,0,25,1,10,16,1,0,2,5,41,10,31,1,1,15,6,3,16,5,0,17,10,2,1,1,8,0,0,7,300
10,0,24,2,17,8,1,0,0,8,51,25,33,4,0,13,14,4,14,1,0,26,20,1,2,4,4,0,1,8,350
9,2,31,1,12,19,1,0,2,3,52,8,25,1,0,11,11,0,19,3,0,15,8,0,3,1,16,0,0,6,400
10,2,48,1,5,27,0,0,2,5,90,31,49,3,0,28,19,1,16,2,0,21,17,3,1,3,13,0,3,6,550
8,1,19,3,5,11,2,0,1,2,44,17,33,6,0,15,13,0,16,3,0,12,7,2,2,6,9,0,1,6,750
11,3,65,1,10,27,0,0,4,3,109,30,69,8,2,24,22,11,13,0,0,23,10,5,5,8,20,0,5,14,850
10,0,30,1,8,17,1,0,0,4,68,22,48,12,1,16,15,3,23,3,0,14,7,2,4,12,6,0,5,12,200
8,3,49,4,11,17,2,0,3,7,67,17,37,5,5,22,15,4,18,2,0,15,9,2,0,5,19,0,1,10,350
9,0,28,1,16,24,2,0,0,6,52,16,34,2,2,15,6,0,15,1,0,26,18,1,4,2,15,0,3,7,300
7,0,30,0,10,21,1,0,0,3,55,13,33,2,1,12,10,2,14,0,0,16,9,0,0,2,13,0,4,8,750
4,1,22,2,2,17,0,0,1,5,57,18,42,5,0,14,5,4,14,0,0,15,10,1,1,5,8,1,6,3,500
10,1,29,6,17,20,1,0,1,16,61,25,27,2,1,11,30,1,26,6,0,22,14,2,4,2,11,0,5,16,300
9,6,37,3,12,24,3,0,6,5,75,24,40,4,3,23,15,1,13,1,0,21,14,3,1,4,10,0,2,15,700
7,0,17,0,4,19,1,0,1,0,41,13,30,0,2,13,4,4,11,0,0,8,2,1,1,0,6,0,3,2,350
15,0,26,2,8,25,1,0,0,6,75,24,48,4,0,21,16,3,9,0,0,14,10,1,2,4,7,0,4,11,350
8,0,34,7,15,23,0,0,0,12,58,11,30,2,1,11,29,2,15,0,0,16,13,3,2,2,24,0,3,13,350
2,0,28,0,4,10,0,0,0,2,38,7,25,2,2,13,8,2,12,1,0,5,4,1,1,2,8,0,3,4,300
12,6,44,3,17,12,0,0,5,5,64,22,39,6,1,15,14,2,25,6,0,22,11,1,4,6,19,0,3,12,400
8,1,23,2,4,15,1,0,1,6,37,8,22,8,0,6,5,2,13,1,0,17,12,1,3,8,11,0,0,3,400
6,0,21,1,12,10,2,0,0,2,32,16,11,3,1,6,13,2,8,3,0,9,7,0,2,3,12,1,3,10,250
2,1,27,0,12,13,1,0,3,4,51,9,31,5,1,14,10,1,13,1,0,18,13,4,3,5,6,0,2,11,500
8,3,40,4,15,20,1,0,3,7,92,28,52,12,0,21,12,5,30,1,0,20,9,1,0,12,18,0,1,11,700
9,0,25,4,6,16,0,0,0,6,50,16,23,14,0,8,6,3,7,1,0,9,6,1,3,14,11,0,3,4,400
4,1,18,0,4,5,0,0,1,1,32,11,21,3,0,9,3,2,8,0,0,9,5,2,3,3,4,0,1,1,250
13,0,46,4,19,29,1,0,0,3,98,33,52,5,1,26,10,0,28,2,0,22,16,0,9,5,23,0,4,11,400
12,1,34,2,9,31,4,0,1,3,77,19,53,6,1,20,15,3,22,5,0,13,6,0,2,6,15,0,2,7,600
12,0,32,0,3,19,0,0,0,3,63,23,35,3,1,17,5,2,8,0,0,10,4,1,4,3,8,0,3,5,600
11,4,36,2,22,24,2,0,5,4,58,19,37,8,3,14,19,3,17,2,0,15,10,3,2,8,10,0,0,12,200
10,0,48,1,13,18,1,0,1,5,96,25,57,11,1,27,9,4,14,2,0,26,15,3,4,11,8,0,4,11,900
7,3,25,4,5,13,4,0,3,5,58,25,44,10,0,14,17,10,15,3,0,9,4,2,2,10,7,0,1,8,600
22,1,38,1,11,27,0,0,1,7,101,40,63,6,0,25,12,3,10,0,0,31,18,2,3,6,12,0,3,7,450
3,0,9,0,3,1,0,0,0,0,14,3,8,2,0,2,8,0,4,1,0,2,1,4,0,2,4,0,1,4,0
19,3,36,2,9,22,1,0,3,3,110,54,64,6,1,39,17,2,13,2,0,12,2,4,4,6,11,0,2,12,550
15,0,26,2,14,12,1,0,0,5,58,24,34,5,2,15,13,6,14,0,0,19,13,0,6,5,10,0,2,8,200
11,0,21,1,13,9,2,0,0,11,55,25,32,7,1,11,12,4,19,3,0,18,18,1,2,7,14,0,8,6,400
4,0,21,1,9,12,1,0,0,4,48,15,31,4,0,12,9,1,8,0,0,16,11,0,2,4,10,0,4,9,300
8,1,30,0,11,11,2,0,2,1,50,10,31,3,0,14,7,3,13,1,0,9,6,7,5,3,9,0,2,7,0
10,3,26,6,9,6,0,0,3,12,43,13,28,4,1,13,24,5,11,0,0,16,12,7,0,4,18,0,2,16,300
10,1,34,6,17,32,2,0,1,12,70,22,43,4,2,20,16,3,17,1,0,18,16,2,1,4,18,0,2,18,700
8,0,7,0,1,5,0,0,0,1,18,9,11,0,0,2,6,0,4,0,0,6,3,1,3,0,0,0,0,1,0
17,2,43,0,7,23,0,0,2,3,75,23,48,13,0,23,15,5,14,0,0,20,17,3,2,13,8,0,3,6,600
14,0,35,3,12,19,1,0,0,9,85,25,58,4,0,28,11,0,15,1,0,22,10,1,4,4,15,1,1,13,650
18,3,48,6,20,24,4,0,3,9,73,22,39,3,1,16,13,5,18,2,0,18,13,3,2,3,16,0,4,13,500
18,1,24,0,7,19,1,0,1,3,55,21,26,9,1,4,6,2,12,0,0,16,12,0,3,9,11,0,3,4,500
16,1,18,0,6,11,0,0,1,4,43,21,36,3,0,13,9,1,15,0,0,11,8,3,0,3,5,0,4,5,250
11,1,17,4,9,12,0,0,1,8,39,9,25,7,0,12,12,1,11,0,0,10,9,4,1,7,14,0,3,5,500
9,3,33,0,9,18,2,0,5,1,59,21,35,7,3,22,14,2,14,3,0,9,8,1,3,7,17,0,2,10,1000
8,0,33,1,14,24,3,0,0,6,65,23,34,2,0,12,19,5,23,4,0,17,10,3,1,2,15,0,2,13,350
11,0,24,1,12,20,6,0,0,5,49,19,40,9,0,14,13,1,19,9,0,20,11,1,1,9,10,0,2,9,400
7,7,21,0,6,16,1,0,7,2,50,18,26,0,0,14,10,3,15,1,0,11,8,1,1,0,6,0,2,5,300
7,5,28,3,8,18,2,0,5,5,63,29,41,9,0,17,7,1,13,4,0,17,8,1,1,9,3,0,0,7,750
7,0,31,2,6,29,0,0,0,5,66,26,44,3,0,24,15,2,14,0,0,7,4,3,2,3,6,0,1,11,600
12,0,40,0,12,43,0,0,1,1,86,30,53,11,2,19,10,3,17,0,0,15,7,8,9,11,5,0,1,12,600
12,2,33,6,9,18,1,0,2,14,78,29,41,4,0,20,24,3,12,1,0,15,7,2,2,4,22,0,1,13,750
9,0,25,0,9,12,0,0,0,8,45,13,24,4,1,7,14,2,10,0,0,17,13,0,6,4,4,0,5,4,100
6,1,26,0,3,18,3,0,1,2,38,12,17,4,2,6,11,5,3,1,0,5,4,0,0,4,8,0,2,3,350
7,0,30,1,12,13,0,0,0,4,49,19,29,6,1,8,14,2,16,0,0,17,14,1,5,6,7,0,0,11,500
5,2,30,2,8,5,1,0,2,5,56,17,30,4,0,14,20,1,9,1,0,14,12,8,1,4,11,0,4,12,550
12,0,24,7,20,6,0,0,0,12,53,24,25,3,0,6,7,1,12,0,0,24,20,2,1,3,8,0,5,13,350
11,0,27,1,7,17,2,0,0,3,48,8,21,5,0,6,11,3,15,2,0,5,4,1,3,5,18,0,7,7,650
11,1,46,3,16,24,0,0,1,5,71,26,48,7,1,25,13,3,21,3,0,17,10,6,1,7,14,0,2,12,750
5,0,24,1,7,13,1,0,0,6,42,6,26,3,1,8,12,2,15,2,0,20,11,1,10,3,12,0,2,10,300
8,0,39,1,4,24,4,0,1,1,73,12,52,6,2,26,11,3,22,2,0,9,4,2,4,6,11,0,2,6,350
14,3,37,1,5,23,1,0,4,3,76,28,58,12,0,23,18,2,11,1,0,10,4,5,4,12,12,0,2,7,450
17,1,27,3,17,8,0,0,1,11,51,29,19,3,1,8,6,8,19,0,0,20,19,5,2,3,5,0,0,11,500
12,0,33,5,21,18,2,0,0,8,63,28,35,12,2,14,31,1,26,4,0,25,20,2,5,12,34,0,9,21,700
14,1,27,2,7,22,3,0,1,8,64,25,41,5,1,16,15,1,15,4,0,17,12,0,2,5,14,0,3,5,450
5,0,36,8,17,28,1,0,0,6,75,30,51,3,0,14,15,1,12,1,0,21,13,0,1,3,18,0,4,8,500
7,1,28,0,11,13,1,0,1,2,65,29,45,12,3,21,13,1,19,2,0,10,6,9,1,12,2,0,2,13,300
8,0,24,2,14,17,0,0,0,3,49,30,31,5,1,10,17,0,13,0,0,13,7,2,1,5,7,0,1,14,250
24,1,73,1,27,27,1,0,1,11,106,31,56,8,3,20,35,9,42,5,0,42,32,2,6,8,32,0,7,22,550
3,1,17,0,9,4,0,0,1,2,34,5,23,7,0,7,10,0,14,1,0,13,8,2,1,7,5,0,5,3,300
10,1,55,2,10,31,0,0,1,10,81,16,37,4,3,15,17,2,13,0,0,33,23,0,2,4,29,0,5,12,600
10,2,29,1,12,24,4,0,4,9,63,16,47,11,0,20,20,1,20,4,0,18,13,0,5,11,21,1,8,12,650
11,0,41,7,10,14,2,0,0,13,68,29,39,2,5,14,16,7,17,1,0,23,15,0,3,2,15,0,0,12,400
13,0,26,0,8,30,0,0,0,2,76,32,44,5,1,23,17,3,15,1,0,17,11,4,4,5,8,0,4,8,700
6,0,32,1,11,12,1,0,0,6,56,8,37,7,4,17,10,3,10,0,0,13,11,3,2,7,8,0,0,11,100
16,1,34,4,17,18,2,0,1,6,75,16,37,7,0,16,11,11,12,2,0,11,6,1,4,7,13,1,3,11,800
23,0,36,0,8,30,0,0,0,6,79,28,35,12,1,13,19,6,19,1,0,15,10,2,0,12,8,0,1,10,400
3,2,17,1,7,12,1,0,2,3,36,8,20,3,0,8,9,1,4,1,0,7,5,0,1,3,12,0,1,8,50
14,3,45,4,24,24,1,0,4,5,92,20,62,8,0,19,17,1,19,1,0,33,18,5,3,8,24,0,0,18,1000
12,2,32,2,14,23,3,0,2,5,55,21,24,0,1,6,15,3,15,4,0,12,10,1,0,0,11,0,6,10,500
13,3,33,3,19,11,2,0,3,6,72,24,47,1,0,22,21,0,26,7,0,15,9,1,5,1,12,0,1,20,300
7,1,38,4,20,37,1,0,1,14,79,30,51,7,3,17,27,4,36,2,0,30,21,1,3,7,17,0,4,23,750
2,0,16,1,1,9,0,0,0,5,36,10,27,2,0,11,14,1,7,1,0,10,4,2,1,2,7,0,0,8,150
7,1,23,1,8,9,1,0,1,7,46,12,22,5,1,7,11,2,17,2,0,11,8,2,9,5,9,0,1,8,500
9,1,59,2,7,23,3,0,2,4,110,23,84,9,1,37,25,3,26,3,0,26,13,6,4,9,16,0,7,13,500
7,2,20,0,9,2,0,0,2,8,33,14,21,4,2,7,18,0,9,1,0,12,10,16,2,4,3,0,0,15,100
13,3,21,1,4,14,1,0,3,7,69,33,41,4,0,20,7,1,14,0,0,15,8,0,6,4,8,0,0,5,400
8,0,27,0,10,21,5,0,1,2,58,24,36,4,0,18,10,0,10,5,0,14,11,0,1,4,9,0,1,4,300
7,1,26,2,6,17,1,0,1,2,55,26,30,6,0,9,8,0,19,1,0,15,10,1,7,6,9,0,2,5,350
26,2,77,8,24,43,5,0,3,16,144,43,87,7,1,34,60,16,27,1,0,48,39,7,4,8,33,0,13,36,450
7,0,28,2,10,22,1,0,0,6,45,10,23,5,1,10,12,8,7,1,0,10,10,1,4,5,11,0,2,11,700
16,4,27,4,7,21,1,0,5,6,69,25,53,4,1,24,12,0,13,2,0,12,4,7,2,4,5,0,3,8,650
11,0,39,2,11,20,3,0,0,3,62,9,41,5,0,14,18,0,12,1,0,19,8,0,3,5,17,0,5,9,650
12,0,32,2,7,24,0,0,0,1,72,21,56,5,0,17,23,3,19,0,0,19,10,3,6,5,15,0,6,13,750
4,0,39,0,9,27,1,0,1,1,71,13,45,6,0,21,18,1,16,1,0,13,5,1,1,6,17,0,0,12,500
6,1,31,3,6,23,0,0,2,5,63,20,43,1,2,22,12,3,25,0,0,15,9,0,0,1,15,0,4,6,500
8,0,19,1,9,13,1,0,0,11,46,16,26,3,0,7,10,5,10,1,0,24,16,0,3,3,9,0,2,8,300
10,1,34,0,7,27,2,0,2,1,73,22,44,8,1,18,14,2,13,1,0,24,12,2,2,8,18,0,3,7,550
14,7,32,1,15,28,1,0,7,4,72,23,68,6,1,24,15,3,25,4,0,19,8,2,2,6,15,0,1,16,350
5,4,25,0,4,16,1,0,4,3,62,19,45,6,1,19,2,1,7,3,0,15,6,1,4,6,5,0,4,2,500
8,0,31,3,16,18,0,0,0,4,54,11,35,5,0,16,19,3,21,0,0,20,14,1,0,5,18,0,3,5,350
11,0,29,0,8,6,2,0,0,8,44,15,18,1,0,3,11,2,16,1,0,26,20,1,2,1,12,0,3,6,250
3,2,23,1,2,14,1,0,2,1,52,12,39,8,1,22,6,0,8,2,0,6,1,0,4,8,10,0,3,3,350
5,2,28,0,17,19,0,0,2,4,59,18,42,8,1,19,24,3,13,0,0,22,15,6,2,8,17,0,2,14,200
23,2,70,10,24,27,3,0,2,18,156,56,96,12,0,35,20,7,30,3,0,47,30,2,3,12,37,0,4,22,400
19,1,30,2,15,26,1,0,1,6,87,25,48,4,1,27,13,2,18,1,0,22,12,2,1,4,11,0,4,10,700
9,1,27,0,12,13,2,0,1,4,59,21,31,1,2,10,13,3,18,2,0,20,11,1,0,1,14,0,2,10,500
16,0,30,1,13,22,2,0,0,2,65,19,44,8,0,17,24,4,22,6,0,13,8,0,3,8,21,0,3,16,350
8,1,30,0,7,25,0,0,1,1,58,31,25,4,0,10,5,1,10,3,0,14,9,7,2,4,9,0,2,3,250
8,0,35,0,5,13,2,0,0,3,46,14,23,5,3,9,6,1,16,1,0,13,8,2,3,5,6,0,2,5,400
13,0,34,5,11,32,1,0,0,14,91,26,69,8,3,28,24,1,16,1,0,21,10,1,5,8,12,1,12,14,100
6,2,21,1,7,3,0,0,2,3,42,17,27,6,1,12,16,1,10,0,0,14,11,1,4,6,11,0,2,11,400
4,0,24,1,7,5,0,0,0,3,43,15,27,3,0,7,6,0,8,0,0,14,10,0,5,3,4,0,1,3,250
8,9,27,6,11,10,3,0,9,10,48,17,29,5,1,7,20,1,25,4,0,20,15,2,4,5,9,0,6,8,500
7,0,31,2,8,14,1,0,0,6,54,20,25,4,0,12,7,2,10,2,0,16,14,1,1,4,8,0,3,3,600
13,1,24,0,12,12,4,0,1,4,33,10,23,0,1,5,16,1,9,1,0,15,10,2,3,0,17,0,0,6,350
6,4,32,4,8,13,0,0,6,5,62,25,35,5,1,18,19,1,14,0,0,12,8,5,5,5,13,0,2,7,200
8,0,29,1,5,16,0,0,0,3,61,20,30,1,0,12,11,4,7,0,0,15,11,0,0,1,20,0,1,8,550
10,1,20,1,9,7,0,0,2,1,56,22,30,3,1,15,16,4,15,1,0,15,11,0,2,3,10,0,3,5,500
3,2,21,2,9,8,1,0,2,3,25,7,16,2,2,7,6,2,13,1,0,9,6,2,3,2,8,0,1,5,200
12,0,30,2,14,17,1,0,0,9,57,20,33,10,1,12,12,5,22,1,0,15,8,0,2,10,10,0,1,10,900
16,0,49,4,7,28,2,0,2,5,74,22,47,7,4,25,19,0,19,2,0,9,5,4,8,7,22,0,4,12,600
10,0,28,0,14,7,1,0,0,0,49,18,26,5,0,12,5,1,21,0,0,13,9,1,2,5,10,0,1,5,0
10,0,26,2,10,21,0,0,2,5,75,15,53,9,0,22,13,1,10,0,0,16,8,0,4,9,13,0,3,5,400
19,0,44,3,9,26,2,0,2,3,76,20,44,4,2,16,22,6,16,2,0,18,10,1,8,4,17,0,3,13,300
13,1,36,5,11,17,1,0,1,5,64,12,38,9,3,17,11,5,16,0,0,19,12,14,3,10,6,0,2,8,100
15,5,41,4,8,18,2,0,4,9,67,19,48,6,2,23,10,2,9,0,0,23,10,3,2,6,12,0,2,8,700
11,3,26,4,15,15,0,0,3,14,77,23,49,11,2,24,38,2,33,3,0,24,20,8,2,11,21,0,9,20,150
8,3,32,2,12,23,1,0,3,3,71,24,42,12,0,22,12,6,20,1,0,14,8,1,5,12,17,0,1,9,750
5,6,26,4,5,9,0,0,6,6,36,13,36,0,0,17,6,1,12,1,0,19,12,2,2,0,4,0,1,3,300
7,3,49,3,16,43,2,0,4,6,91,26,63,6,2,30,12,8,17,2,0,23,14,1,1,6,13,1,3,15,850
11,1,50,8,11,23,1,0,1,16,81,27,50,2,1,17,14,7,25,3,0,27,20,0,3,2,18,0,4,11,600
4,6,41,6,22,19,0,0,6,7,68,25,32,3,1,12,30,2,23,5,0,25,21,3,5,3,28,0,2,15,400
10,0,36,2,20,12,0,0,0,4,58,10,32,3,0,10,21,5,15,2,0,16,11,3,2,3,20,0,3,16,450
6,1,18,1,7,15,2,0,1,1,46,15,36,4,0,14,11,3,13,3,0,13,3,3,1,4,7,0,0,9,500
3,2,14,0,2,14,0,0,2,2,46,12,41,6,0,14,12,0,8,1,0,8,4,2,1,6,8,0,0,8,450
17,0,29,7,12,15,0,0,0,12,58,25,24,7,0,11,17,0,11,0,0,29,22,5,0,7,14,0,2,10,600
